% FeatureNames: a,b,c,d,e,f,g,h,i,j
% Inputs/Outputs: 10,0

4.02918270999231,5.29069293027132,-0.734233608013325,4.05055655405836,3.40057355455273,4.61360249951327,1.07773104330633,4.24697056999148,4.10665366891115,2.60307882628594
3.06050064440087,2.8825798072436,4.4338809547621,5.40900453016075,1.01364871739651,4.36620637825622,-0.0564086363369731,3.32094935889152,1.27244284281598,5.76443221655814
3.29744009789978,4.54924197616771,3.10331036444839,4.95425499935629,2.06613513552961,6.21247241013019,1.15295708877883,4.30839234324976,1.85251947087118,3.18200550366104
1.06216265188475,5.93426163252838,3.51272869182039,6.16035848796538,-0.825946686453442,4.90356622944982,1.67357072104159,4.73347160045819,3.08487648246366,3.55523793095031
2.46665462082693,5.44277813653803,1.9003492111172,4.70450989081637,1.29907924285884,5.16396048367463,0.857844985499587,4.0674343456316,4.6901080503378,5.10734926076726
2.18294835329751,8.07655859997749,1.94217286045048,6.42809028350594,4.57291057399133,6.42425244553236,0.540770107898207,3.80854377855991,1.82797199225857,4.82517568161552
2.59651545408286,5.14761927070695,2.38259285985849,4.41923964553945,4.94700796051564,6.79184174399869,4.56635097511862,7.09541679660562,1.70226294213861,6.19743781794183
3.76564332567244,5.05838677912418,1.04372259731981,3.81222269864594,1.50699369678712,5.11405497286929,4.3572236353191,6.92466503029775,0.950290143846938,5.60526250215526
2.07895288373999,5.63959486219104,4.08805717844707,7.18146293695363,2.73364975842512,4.6101450533414,1.31047620505931,4.43700618658254,2.66131591425062,5.70636907528364
0.839993672236409,5.39190470319801,2.30895356908144,6.58635582827079,-3.04811351738895,0.958602399852602,3.07287681497731,5.87600025455809,1.42534870652437,6.16318698487674
2.94617144165689,1.4457913789985,0.795414845426981,5.50150236587727,2.78678954104512,4.59811674760639,2.59068427180969,5.48229168363931,0.688189140790744,5.66356607540259
1.40458343402927,3.93833739310559,1.59935606316804,4.80874757012598,1.77062231509555,4.74012567433004,4.35857605881925,6.92576931241196,0.589961422688672,6.15441620392829
2.54151130674991,5.90740999664242,0.351620235548225,4.67889463930776,0.425967638555161,4.32981330563926,0.903042274602119,4.10433771064942,-0.078180721707108,6.93266886370234
1.11491414840655,5.13723990532805,0.983884781781072,4.45939040636627,2.95449263928281,6.21246525468241,1.13320254545038,4.2922628494934,2.45047901107755,1.34895145063527
-0.200192406631987,6.09465068497423,0.265155075073661,5.7148349555155,1.08642671599906,3.75425961937758,4.54408346569775,7.07723546723313,0.553300634231377,5.49242886874598
1.36406112208121,6.11505785470753,3.19362737822801,9.01186383010072,2.80378066687062,5.35638257317197,-0.0323518283332667,3.34059168476273,0.717569329092979,6.24661255423732
3.14258747170669,4.07396897107975,2.34781287572315,4.01910104977652,1.4642253960078,5.17280893784718,-2.37267089230846,1.42972916670916,1.15696873659701,5.82247725128813
2.80573442012347,4.81620886310967,1.05003741579861,2.22152921514658,3.51457221737493,5.09673946752895,3.00910236523192,5.82392864926963,2.32702306458461,6.22913539521008
1.58510016447145,4.1338892314582,3.05420647804934,1.4358237364822,1.89728563559254,5.0329876244889,3.45438501933913,6.18750040134808,0.295903772106853,7.13677237438804
1.1302480415765,3.79026067166022,4.44848740607884,6.37665438723166,5.05757815506041,7.05645987952353,3.19243886250368,5.97362226237593,2.06014280121286,5.08730873981612
2.35361463914289,5.27630416415372,1.95932108406006,3.0412825042976,2.63067111572019,5.40960723254339,0.536835129801097,3.80533089485092,4.16465705920132,3.20967177674763
2.47237521964699,4.70014328280597,1.65245343180542,3.17887007098722,0.186392826327206,3.37139712607357,1.45953602665194,4.55871298437459,2.40664998331969,4.90283256367212
-0.336485080327087,7.03570176854472,0.481495293003367,5.13028287036934,2.84919133637296,6.47936257939757,0.961220471776952,4.15184006671085,0.233101826124239,7.01280894774169
3.31122627175576,5.83497756319719,1.77804487198387,4.54202382861083,2.68135682637057,4.5510869165213,3.96686751355347,6.60594063071612,0.101048601357769,5.7064707075177
4.65710820110785,5.2686526394775,4.52720875853148,5.90303276391918,1.32182495883047,5.07131026273743,2.17093229618275,5.13956562226481,2.20383322701549,2.63550679664777
3.33517840829415,2.65146822875224,3.36028882679758,6.40788210105998,-0.405590761971404,2.4632865693016,1.96235087360076,4.96925961815987,2.82450131567893,4.93266496389532
1.26622135444354,7.67093372004045,3.84632057258987,6.54554378122573,2.01518767957325,6.83533613008167,1.95071511788052,4.95975905507728,1.63421390419848,4.12124995221645
0.316194399290894,5.06913360720693,-0.865655288935946,4.30746417434945,4.37316851707005,5.74105441329727,2.19945907695455,5.16285764551301,2.56971608977646,5.73744538883059
0.467134440697656,5.48242247176723,-0.602264573717598,3.42039864374075,0.106608652873962,4.36352095918031,2.30568792489528,5.2495931287236,2.702578634465,5.15771692066734
2.32198817960368,5.43077901117107,2.2500392792905,6.93027888214489,1.1399553835777,3.80859326426329,1.74606182008508,4.79266032229325,0.0206977242710815,5.16097378945808
0.935108436230627,5.56153616060584,3.35324707055811,4.60675126192713,3.18022200213385,5.06312979352864,4.03944778860631,6.665202176598,2.21125126383708,6.63338791026965
1.59833761397335,3.5481451994387,-1.09706991569143,3.73857983388083,-0.77028669193976,3.91504381333472,-0.418228379251016,3.02552483421753,4.94880546439556,4.58758848757542
0.36087167369637,5.68213103097357,-0.786043877127873,3.82974528812334,2.49794722780273,5.81344361630015,-0.745353335567077,2.75842837852234,1.82881477896816,5.77606510533929
3.16512031063439,5.01544821515179,3.88762681950118,7.6527621211428,2.49881066794048,6.24612262226205,2.30775167201222,5.25127818937006,4.8582734757814,5.01513530698948
0.0738859583649523,3.77616308752881,2.38779862498286,6.13628752835017,0.473151798629521,3.57984002642326,0.895400117858659,4.09809798919455,1.29832770652622,3.26327099920814
2.43530382326299,3.80874565127526,1.61167997973277,3.7034442559106,0.923087805530654,3.3092296465123,-0.495627059769103,2.96232906601145,3.23414848940701,2.98576120109746
1.44126251539816,5.63967526372794,3.82821574150229,4.3000281420818,4.58919349836041,5.11143249660143,1.4874041491481,4.58146726512395,3.19712747656482,5.18757641695731
3.04815568611989,6.86578861322042,2.08617110272415,7.03695296633291,2.03675898656161,5.42927289696893,0.356199228121295,3.65784233247753,-0.541270046270655,6.71981219349317
-0.261376945028926,5.03956132024078,6.20720241028426,5.73969606977605,6.56282532940091,7.51279574090731,1.92345453459487,4.937500844342,3.29566422363066,4.64726399529206
1.20682983329084,4.75126024220783,3.46564557932302,3.76259042707199,-1.35941229776134,3.95889078060346,2.42576284502296,5.34763392900708,2.01740670607721,4.10172406992177
-2.36162867601955,4.76128721365886,0.400051484464459,4.8629743307372,4.29182513222977,5.1309706291116,2.74629271820886,5.60934549011116,3.64113354520282,4.1403253882708
-0.700546717896935,4.52919823321721,3.99451176130683,8.10456570092205,0.14635589796459,3.0519474486862,2.3403642243999,5.27790621050993,2.60387045719984,5.73898936146711
1.80626382271129,2.7943478076992,1.24318112192228,2.80022962131986,0.913211135653806,4.76091890685952,1.46557773733678,4.56364607339447,1.21814067383395,5.74456250704708
3.66060718372479,2.87417014941553,0.300330403033194,4.19968568336999,2.69984295148303,4.25699805600743,2.9949103165506,5.8123408847258,0.821040346876635,6.10128437581605
1.72292644396737,6.41755386894622,0.556391084136237,4.74244791498218,0.480125133109314,4.53045118839522,-0.751792312158798,2.75317095717606,1.90940516182928,5.79582284391295
3.14954822988177,6.77279334130016,1.26405488046281,5.30966325385698,-0.0148761736164262,3.16711776147306,4.8741349411332,7.34672137447162,-0.549576196959802,6.04980600271437
1.56776785595828,5.30970966189273,2.64465032501108,3.26267416810979,3.57918146301157,5.93631459278651,-1.00370021959102,2.54748907009089,2.00281208098495,4.55324689978036
0.208090570838571,4.20043109097361,3.30989004969156,4.15098904385188,1.19428294689516,3.86295836281093,0.978094335279968,4.16561754024261,1.96121629159605,4.41153568157464
3.76916833939548,5.21014162072798,0.119437378198254,1.76712159060515,2.80609386853337,5.98627405905203,1.26918475228572,4.40329185561214,5.64913371655406,2.56335655501123
2.30651412792807,8.59568677521669,-0.758223560698523,3.81631282028014,1.03108677621228,4.8519991454129,1.17886483077144,4.32954596751926,4.49149246819928,1.99646351370227
1.22050896466755,6.27345610165405,2.86577844838012,9.23078765257518,2.2428777368244,6.84137930230702,2.81394901697952,5.66458657739199,3.40140651898965,4.75223628622997
1.89383671586443,3.20137314062218,2.16497844679065,6.18638202421906,-0.93714223407771,3.34974002105694,-3.71769990595405,0.331517606674264,5.39928905867622,2.06181636415599
2.53102262708292,6.28252278821809,-0.179453309373227,3.13635957939446,0.624189635695846,4.5077114423322,2.65272799492548,5.53295016365104,1.53708583049672,3.46077104790555
4.45284963154497,6.2804852232678,3.27023486120376,4.56579759970414,2.26631507534728,5.80678463221054,3.61606646796765,6.31951274602844,1.40587814209758,4.78818726549438
1.09402401304239,5.56019393394184,1.0493752785463,4.5390995887024,2.06260237946098,4.74199761714805,1.45664612894816,4.55635338910099,0.815332954709614,6.10255693869495
4.86559013457205,6.76591613917382,0.575576797492744,4.53718062613031,6.9254263364842,6.97382609077517,1.37344969354918,4.48842384663554,0.000919293399012977,8.95492850927359
3.91643450020618,6.07619142542027,3.84939031695692,7.56109358466343,1.91812434786468,6.03754722021395,0.123420555175666,3.46777932692032,3.90520012770053,4.18503939109256
0.80537560114695,5.74052464429691,1.10827624290774,5.52886873051718,0.400966125437042,5.9966591033927,3.55107392045136,6.2664465362463,2.31229266390366,5.56144827838102
2.66632451335499,6.7757866723414,2.79588632073669,4.05488461552053,4.78169423874897,7.14889739982073,4.73025503085116,7.22924389426469,0.351763237983573,7.85475750636128
1.67804027326178,5.31745892225777,2.14924442632214,7.04563423518481,3.26980630145788,5.89847602650922,-2.17006869267367,1.59515314685646,3.18318112282788,5.45393052882817
2.10129757320564,6.56810798467032,0.129937240031418,3.84210780064031,2.81421957296284,5.47145372136882,1.43159256649231,4.53589733396957,2.48847112031372,4.51815899604282
1.92000768086602,5.9134144062939,2.93557068494041,4.88089512925023,0.0537206108192674,4.05397067441988,1.3353102646769,4.45728312477319,4.46783894156765,4.3122263879459
1.8900021905871,3.87862388320851,0.235103469613554,3.98909517732507,5.30869569123991,6.70174151624392,2.53894473820026,5.44004656320989,4.40706823276836,4.00777614871515
1.33446257049197,5.31362826455248,3.44385494576146,4.89796076103394,4.53493095914714,6.90585484885956,0.918006076560939,4.11655564948133,5.72932811316392,1.87353466031259
1.24930623625683,6.79074005695691,2.60592487214384,2.03517760983642,2.16865417735385,4.9012089631698,3.34912172085666,6.10155325616717,1.45135127805351,4.61867216885957
4.37086565718414,7.49875542641738,1.34143744386409,3.90767879569668,3.46408651154621,5.4782552776765,3.55522271755713,6.26983404026241,1.90557437726496,6.88527443369444
0.784904380638482,5.45712006899034,2.75485767226275,7.30391232724357,-0.0810475585207984,3.33029231649581,1.87843105495743,4.90073937274019,1.3337031457457,4.9083658052285
2.05031814994476,4.89317523752437,3.95595215512016,4.48595367729907,1.71304221361701,5.55710254156717,2.85145415654457,5.69520938083512,2.00767391672718,6.22823612164541
2.49919801391253,4.17180589715247,-1.26162329560938,4.17361928062026,3.79165945198539,7.39417440707613,0.806922402792853,4.02585624203008,-0.268110448456269,6.29399423648315
0.177714036215288,4.43648698405373,0.925006708117607,4.33889963317783,4.2260494239395,5.18580039105703,0.505834331892835,3.78001882321033,4.33050525006332,2.99961110661865
4.69122793223653,6.91695997740951,2.45623148120596,3.50981165520919,0.518873095283117,4.48798281958732,2.55084194305682,5.44976060334765,3.76610093775753,4.53876793189382
3.22910689859441,5.60247798764494,2.8764200056542,5.20588045537734,1.14703818759066,3.37005187995061,0.953290500017008,4.14536527747298,4.70436312747758,3.7720539394201
2.14217111860209,2.8974000637708,-2.06645392112768,4.1608511714396,-0.0495493941892096,3.04868626861341,-1.44255373339762,2.18916667135644,4.07533696701165,4.82849736519485
0.826330675936218,6.90409874208047,1.67627665720705,6.06908054818326,2.2906136490364,5.14050583749861,1.49892115917246,4.59087084428649,2.00453730669948,4.25936286975226
2.86626246973788,8.14730525171716,2.06677937106343,5.55741125704158,1.71690758556673,3.1109302482665,3.34585701932415,6.09888762900782,0.98035295820226,6.41559012259723
-0.798409525341903,1.57619188659295,2.75838780044318,3.12248704284884,4.4333838814638,6.24358050313582,0.221947202187352,3.54822594495049,2.82262686063566,4.60814777720388
3.13490087056833,5.71039413928705,3.46933578832443,6.42688956119422,1.2425091941018,3.57012317744132,3.01840572281163,5.83152480519934,2.02467955080926,3.38732378725903
2.50081203625919,4.75228248896247,1.147228287373,5.71445786068362,0.252094694421857,4.91361566697538,0.656940625593571,3.9033966444187,-0.0250295306398018,5.44949491099811
3.78246218462751,4.46037556984862,0.737732182405087,2.65810382849507,1.35901289061466,4.28356642257712,3.50429268616071,6.22824983287188,2.47100407677298,4.64051497880565
2.94605935117043,6.13822350498667,1.7349933384458,4.40454859476465,0.704963445466877,4.52399441718673,3.09409147372098,5.89332192227292,5.51640641471521,2.70548815100013
5.33758694946652,6.1082469649878,4.04943885872124,4.00714058946505,2.67504659096656,5.65768956441719,3.8253909437607,6.49042548377299,0.583537658101065,6.78263080236881
1.9122221355154,6.67045074885739,3.92135690952971,2.5394663310797,2.93157714680538,4.63223909977138,3.04562283282821,5.85374744290303,1.09062634761287,4.91242485094154
2.33614952381543,5.45879024448436,2.26786966661867,4.35608322759901,0.841276115021202,5.10190510947918,1.23939535686907,4.37896890202196,4.47712421745051,3.2137529409858
2.82374949133911,7.40204486734136,2.73186969458352,5.41379756982393,1.85155478005016,4.28733544334998,0.135711755181597,3.47781504797512,4.64833488027932,3.57041781199808
2.32441403823612,5.31788291533953,-0.0627885700399062,0.296604483972065,-0.0233537914758539,4.02731898849554,4.73965275016472,7.23691709740212,1.80838784520613,4.25817030831519
1.72425940166369,3.35600104033291,3.45291545951336,2.66020626627849,3.21075405774346,5.55819358596245,2.77909632173604,5.6361294856547,1.44546322246508,3.27656152625543
2.3284484178309,4.88866867854536,2.82270282480193,6.07330198429255,2.33207108415233,5.80770145391935,2.94994241480657,5.77562473546252,1.59925012496594,5.75209850569719
1.89946326373085,4.61936622032785,2.89694625932074,5.92493837759756,3.63520847645516,6.53481219490702,5.27837710194469,7.67678368125866,2.67281675108414,5.03513110344469
6.03786194856151,4.91502086398802,2.48110245864802,3.62675136098543,1.27778300380878,4.6506353401078,4.92747975377651,7.39027718046509,4.15606454433238,2.2217700733727
0.893122840637698,5.67453994895967,3.32440500147196,4.93098703657594,5.55069834023015,8.07234689782378,4.16979523287116,6.77163037976039,4.17911543706841,5.16536879588289
0.487944078518004,3.76019941036583,-0.21952474837108,4.35559586727082,1.96533029229812,5.57624623409848,-0.545189573088994,2.92186135823734,1.51809101565284,5.73748742810368
1.9520843632421,5.92902774816949,1.81892679147301,3.23423569157506,3.47326589093634,5.33294229138383,4.59010095168702,7.114808545249,2.38654515097141,4.67821154456886
0.591415554820862,5.27012305095897,2.45619607192637,6.03560198922278,3.23339807714926,7.19910691186816,3.85487570819805,6.51449971291256,2.12289400843912,3.95129663429537
-0.0957232104992207,3.6859179493559,-3.05910764973428,3.50765816610134,4.07969213895361,7.91523039102391,0.593744540021764,3.8517972174266,2.57662894173005,4.87485255678452
2.84977113847249,6.20664228708718,0.753960559147151,4.07399118337663,2.22622422890013,4.52406844437611,-0.179653163229418,3.22032065759468,0.960574739012608,5.06303636558701
2.72309952915483,3.40230465046741,-0.866192926220854,5.13215463503631,0.170347214888,3.45396525355848,2.25359234998301,5.20705728072761,1.83685196124721,4.47157168970934
1.17019096904482,4.99915990143553,2.88165498790498,7.23017750530066,0.725303908100588,4.23044436162722,5.00463323410319,7.45327276364174,1.28832250746462,4.98982860097526
0.921595678995378,6.7298840316394,2.09188641120874,5.75401586279076,5.2357337512795,8.10668280309882,2.33638423999496,5.27465659127424,1.31081798049082,5.31444179437582
4.03600792744085,4.55804594604081,-0.161768032907549,5.50446677332617,2.1004272682023,6.94562978291597,3.71980004312397,6.40421082579511,0.740770740562959,5.80635949131139
0.118811821320717,6.07477954401444,2.36636397541063,5.79025192544654,2.60971775663082,5.20943513961655,0.416143424722825,3.70678655661364,2.92627166312266,3.59467822193927
-0.631692047082458,4.43096630535831,2.92534276184555,5.4277286472704,3.02884798072344,5.61279106452794,-1.45975440188215,2.17512233030586,2.32772648424419,4.42646620238364
3.91848008679361,4.42389949518969,5.38621471940804,6.42572639151405,2.89659479746194,4.41748056476713,-1.46311698394789,2.1723768547727,2.69598909185207,4.12318496781611
4.29071103529852,3.55322102551301,2.26700732325703,7.10149995669926,2.48197579003896,5.46204454042882,3.7940765180899,6.46485730515977,4.02740902802788,2.49409047770947
2.10693410550185,3.64708690153252,-1.14386374640568,1.78033308669308,2.72786953481365,6.5616144603318,2.01868181077337,5.01525363110222,0.361960279239624,4.34166470054203
2.65477882133474,6.93033950364747,0.509963016126139,4.64096407322497,2.54233874376604,4.64293732012169,0.174961140781906,3.50986199510643,3.85845626325342,4.34217909054542
0.275494120339658,3.85648817058344,1.80894470878011,5.61456282754996,5.01812894562919,5.67758882002207,1.82270644131764,4.85524040456332,1.83117717113641,5.21879474135851
1.57092197659452,6.93365880384412,1.41323563149885,3.96602732872317,2.171586095136,5.42935419275706,1.45943474546613,4.5586303359781,4.40591079836581,4.18069309473219
1.33476869313748,5.48855064723418,2.61066542176746,6.11356371346493,4.18574399064097,6.94060860564285,5.47325638995585,7.83590200275512,0.946702067922519,3.79519863909761
2.74016175460606,2.5554410167497,-1.92425414008125,3.24301707081025,0.249128444647316,4.19931515228863,2.59049672592369,5.48213855320129,3.71613596940746,4.54966696257259
2.67320602520055,6.17279359374087,1.52067903728468,2.17716784995801,-0.472801880498662,1.86157127523573,2.54225239618562,5.44274721305048,1.91063259434192,5.53741285651469
2.92429095333573,5.78342894245924,0.000870431395733062,3.4601211941271,1.13733306736864,3.63414044538732,4.15211219497745,6.75719226494673,1.27748000354337,4.22389691098829
2.1055741507911,4.53277714433148,3.62088148797735,4.42529549793953,0.6251218274447,3.77370551628212,1.86994751582892,4.89381257368988,1.34965988987933,3.9479983270778
-1.36767957238541,4.00739762226583,3.46696153139782,5.11725912170419,0.895993527876089,3.76897088071699,0.700097586352168,3.93863409973191,0.968551930300499,4.84392685113423
2.23015988058233,4.34622094520421,1.05308362715285,3.3656062539352,1.66896451765904,4.47363306872112,-1.44498126348373,2.18718460696932,0.207186932071202,6.52374836576214
4.5087635623718,6.42339637637144,0.45991374495247,4.92690584478289,2.3510890838936,4.83380151726178,1.74727641168084,4.79365205107887,2.93730023990054,4.27677268422262
2.06975265646485,6.80121400956372,0.411097479353742,3.90827196657317,3.26896145830569,4.08408339387604,0.221458912278611,3.54782728910408,-0.227457336303206,5.90277700384647
3.6998031194634,3.35882929659536,1.09542628445153,1.69634180166449,4.26074434016921,4.5140530149269,5.35762755692759,7.74149144034643,1.78360630990314,4.49491838633342
2.89474639775496,5.60930011841227,2.10596183246684,3.69348014859804,0.326950036109954,5.89875938904419,2.61304744468127,5.50055114620182,1.26820481367366,3.92272917367526
2.09102220552932,4.60216741933074,1.71027808317931,5.93495434469384,3.2134351179677,4.61229940227005,3.17936067464437,5.96294394423339,5.35872308497227,2.01746891212425
0.394193022681427,3.68918139476193,3.8700415742291,4.91537077294966,2.5656552985977,5.89385114895398,3.23739265734043,6.01032689815164,2.77686969313995,5.52303602356193
2.8928902372156,4.91739153153927,0.206789698550275,6.46855293428999,3.54786829746119,3.94046334479028,3.297679919086,6.05955124757658,2.71377945698571,4.40706067568586
-1.93821031550784,3.94442827714596,3.44461990874729,5.35578390508661,0.524860731359017,2.99160221984191,3.00566779602864,5.82112433260248,1.28347777128748,5.28947107725366
0.258018299717697,3.89780252318648,1.42705021808414,4.20946472518313,1.46109567236641,5.91778732650931,-1.15394313587623,2.42481620219726,2.74708679518695,3.21932599365163
4.90577228202576,6.96505318718657,1.13158281827956,3.79566863698679,4.55890384822529,6.58538492066333,0.943783226560357,4.13760261809063,2.2347286323367,4.51849238289347
1.09133614584111,3.9770173235318,0.358890805270737,3.05471562249335,0.970512738611702,5.37853362178582,1.20448281793145,4.35046294285815,-0.306676589172106,6.73296065696747
3.76390577473525,4.58803451281831,2.5692945494902,6.36773864594201,-0.139639684992512,2.31549608078985,-0.652143285103159,2.83453408667257,2.62040559412409,3.59516001679137
2.03721794464094,6.66463769377665,2.23840484574658,5.82864011359171,-0.062476539821358,3.41313583063619,1.35608556779165,4.47424605152021,0.38733611367613,4.78157096176354
2.09148738635107,4.93662739178138,0.365305963323163,4.0407173707113,3.8792797030667,5.6882709759703,1.0716277879464,4.24198726433763,1.68447822561925,7.60705081089627
0.030290639685852,3.70194174075544,-0.871253990504323,4.85373827979567,1.13646853977906,6.54426851956012,-0.816567643506637,2.70028215270083,6.4260411999519,4.14682192130782
2.4012358321953,7.8290482163955,0.542557237962887,5.94514561884771,-1.04141222138482,3.71392080895736,2.6372575698654,5.52031862582651,3.00579526643727,4.98839497696553
2.3210959206235,5.00228354308548,1.32086602749494,5.56341179157917,0.634430726484674,2.84862302219801,2.1041267612287,5.08501915759661,0.581850954733568,4.82450036970028
2.09406530558503,3.40003259526979,3.96398801955621,5.8453246848419,4.01313723689717,7.11410888164411,2.96543357654069,5.78827323823248,3.54977013271708,6.84110099399116
1.34996631056794,6.02789380492615,5.41028928087415,5.68804994847262,3.2279846303351,5.90496171350626,0.65243611629796,3.89971869064489,3.04787919321351,4.93117611337328
2.81322179241159,3.55289428691293,3.13504437659114,8.34879156389377,0.21026373266433,6.31875470937437,3.69869924472836,6.38698212046991,3.20083562797843,3.49511151783576
2.98640783247773,6.4184471382593,3.3559747001361,6.02556148655412,1.6265186459077,4.82196837043591,3.69561768143023,6.38446606791609,3.38156055162221,3.17487089049869
0.436308210129734,5.65295168044224,-1.15913066355834,3.48960547847263,4.78555690347978,5.65832202200466,2.17052647492844,5.13923429882104,2.7183208871018,3.87687988955681
5.19965444767292,3.73139788003399,2.01527334914995,3.79129228993478,2.07463900300695,5.32537084274119,1.56012895155449,4.64084680563526,1.32933104667946,5.86694899479625
0.619997440018762,3.64777939465107,0.539962854234259,5.62899787407609,4.88062916772318,6.75351543542031,3.88796875645519,6.54152006601448,0.547808553128785,5.29367020879063
0.941049503783873,3.57374436497424,2.73431684753247,5.13810661654119,5.87179207736437,8.19759065269547,6.1062088434141,8.35270547338918,-1.81117247679724,6.11513526754166
2.67062962723133,5.2340416835438,0.690589235508723,4.53300791423458,0.675572593726094,5.0525392247979,-0.903644539462362,2.62918417725689,2.14767204770796,4.46673780096751
-1.59387857488261,4.25027060156427,0.383801183702914,2.00230957651644,4.32955862328359,6.08706482689178,2.67957291330379,5.55486897735369,4.53638130885716,2.14491262627907
2.105134625134,-0.214075968187844,0.641696348665091,4.65897141135665,3.41247947213888,6.87225528301673,2.99410837975848,5.81168608897186,5.02067150655742,5.71736220598194
2.94381331553914,3.36939794958359,4.0090270380574,5.59558472423492,0.587345046239357,4.7110178467812,3.3928598499294,6.13726531549356,1.12286559586867,5.26642172939065
1.0819548177238,5.7943864729893,1.45615367004675,4.2318267125244,2.86298677382473,6.52463491604462,3.28891173341229,6.05239201218209,0.516120053789081,5.085916799737
-0.264199683483391,4.36851661516685,5.71272143260975,7.70816116962084,4.63267672129355,7.48583024807688,1.3088157530406,4.43565042386867,1.13293014110706,5.11585058783002
-0.00667340730316601,5.82439222278834,1.8216897568268,6.38554482512755,3.64375441143371,7.30699132264157,0.205318435685158,3.53464865676726,2.45823200063475,4.88303873063933
4.18975158626451,5.08116131336883,2.95916748628581,6.20335815211641,-0.356931826380466,1.96948971059481,3.68458954203035,6.37546161137996,2.58615980027091,4.35588633881708
6.27156935315487,4.27653868327936,3.81231664827671,4.86504566406514,2.73579417856297,4.72510835740925,5.89265113644363,8.17833634812778,-0.0318817376035958,4.74580447363001
7.77440866774822,6.15667900532233,2.84076335248285,4.34892577088111,3.48894853850637,6.12592270575466,3.71458123992311,6.39994972164215,-0.37400608811148,6.73373493920064
1.38954341679577,4.53181727359995,2.75639328702125,5.56486447608509,1.47155055413769,4.83978634283727,3.25632819874828,6.02578766889068,2.11652055663922,4.31395951615312
1.92537296172012,5.11401191750436,1.18720855093316,6.04329036192185,1.59827105601022,5.28953187251404,6.31641866963726,8.52434107725999,0.895828371199973,5.01919537585536
2.37388338666329,4.47279418326824,2.10195167464062,3.42358468485785,0.409345554749368,3.99631130481328,1.88153382496736,4.9032727820203,0.333383936567101,5.60159398883762
1.60978657020796,4.47156236530744,0.443330361508228,3.04961426486879,-0.199486391802,4.20150495529273,-0.360320106465552,3.07280667775332,3.24219921409739,6.19554355878322
-1.44179981420518,5.60047190717502,1.7435934009569,7.18455685735489,2.59216241117575,5.24181614823945,0.655071525294694,3.90187050532101,0.445893528691609,4.78801100290836
